Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
Maps 65300.(9.),MAPS  65300 (      9 ),1,"Nigeria 1 : 250,000. Eastern Region.",,1956,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 65300.(12.),MAPS  65300 (     12 ),1,"Outline map of Nigeria, Western Region.",,1957,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 7 Tab.73,MAPS      7 TAB     73 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps 7 Tab.74,MAPS      7 TAB     74 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps 9 TAB.27.,MAPS      9 TAB     27 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps 9.Tab.23,MAPS      9 TAB     23 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps 9.Tab.16,MAPS      9 TAB     16 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps 9.Tab.15,MAPS      9 TAB     15 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps 65330.(32.),MAPS  65330 (     32 ),1,Map of part of Gold Coast Colony and Ashanti showing the po,,1934,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 9.Tab.11,MAPS      9 TAB     11 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps 9.Tab.5,MAPS      9 TAB      5 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps 9.Tab.4,MAPS      9 TAB      4 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps 9.Tab.1,MAPS      9 TAB      1 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
maps 4.Tab.52,MAPS      4 TAB     52 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps 65350.(19.),MAPS  65350 (     19 ),1,The Gold Coast and that part of Togoland mandated to Gre...,,1946,0,,RM1,Probably in Copyright,Standard Access,Maps,4W1158881P,Full,0
Maps 65406.(4.),MAPS  65406 (      4 ),1,"S_ala_lah, series GSGS 5142.",Great Britain. Directorate of Military Survey.,1973,0,-,RM1,Probably in Copyright,Standard Access,Maps,12W59372P,,0
Maps 7.TAB.21.,MAPS      7 TAB     21 ,1,"Li Giardini di Roma, con le loro Piante, Alzate, e Vedut...",,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
maps 7.Tab.13,MAPS      7 TAB     13 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
maps 7.aa.1,MAPS      7 AA      1 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
maps 6.Tab.65,MAPS      6 TAB     65 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps.6.TAB.22,MAPS      6 TAB     22 ,1, The Plans referred to in the second Report from the Select,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
Maps 7 Tab.114,MAPS      7 TAB    114 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps 65645.(11.),MAPS  65645 (     11 ),1,"Sierra Leone 1 : 500,000. Chiefdom Boundaries. Fifth editio",,1958,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 7 Tab.121,MAPS      7 TAB    121 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
Maps 7.Tab.122,MAPS      7 TAB    122 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
maps 4.Tab.53,MAPS      4 TAB     53 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,0
maps.y.2097,MAPSY   2097 ,1,water and plant map,,1944,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.2097.,MAPSY   2097 ,1,[A collection of maps illustrating an economic survey and r,Great Britain. Army. East Africa Force.,1944,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y 1911,MAPSY   1911 ,1,,-,0,0,-,RM1,Unknown,Standard Access,Maps,,,0
Maps X.4255.,MAPSX   4255 ,1,Map of Syonan-si.,,1943,0,-,RM1,Probably in Copyright,Standard Access,Maps,12W54068P,Partial,0
Maps X.5784.,MAPSX   5784 ,1,The Wall Street Journal Europe Financial map of the city.,Clever Map Company Limited.,1995,0,-,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps X.5512.,MAPSX   5512 ,1,"Zone map of Vienna, G.S.G.S. 4399.",Great Britain.,1943,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps X.5458.,MAPSX   5458 ,1,"Lusaka town plan 1:20,000, series Z942. Ed. I-T-GSGS.",Great Britain.,1965,0,,RM1,Probably in Copyright,Standard Access,Maps,6W206170P,Partial,0
Maps X.5429.,MAPSX   5429 ,1,"Zone maps, typical examples of city zones, A.M. 407/2.",Great Britain. Air Ministry.,0,0,-,RM1,Unknown,Standard Access,Maps,11W32897P,Unknown,0
Maps X.5056.,MAPSX   5056 ,1,Overzichtskaart van Suriname Schaal 1:800 000 / Samengestel,,1927,1927,,RM1,Probably in Copyright,Standard Access,Maps,09W09473P,Partial,0
Maps X.4982,MAPSX   4982 ,1,"The fall of Yugoslavia, 1991-1999.",FAMA International.,1999,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 67640.(2.),MAPS  67640 (      2 ),1,[A collection of maps of Namibia / South West Africa].,,1965,0,-,RM1,Probably in Copyright,Standard Access,Maps,12W54633P,Partial,0
Maps X.4825.,MAPSX   4825 ,1,Nordsjøoljen leteaktiviteter og funn.,Esso (Firm),1975,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps X.4711.,MAPSX   4711 ,1,"Guyana, series E491, D.O.S. (Misc) 17d.",Great Britain. Directorate of Overseas Surveys.,1966,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps X.4565.,MAPSX   4565 ,1,"Shanghai and environs, 1924.",Great Britain. Ordnance Survey.,1926,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 70040.(38),MAPS  70040 (     38 ),1,NO TITLE ENTERED,For Phil,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps X.4284.,MAPSX   4284 ,1,"Kuala Lumpur and environs, 1:15,840.",Malaya.,1925,0,,RM1,Probably in Copyright,Standard Access,Maps,6W213282P,Partial,0
Maps X.4196.,MAPSX   4196 ,1,Map of the world's nuclear power plants.,Nuclear Engineering International.,1975,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.1911.,MAPSY   1911 ,1,Volkstumskarte der Slowakei / Wilfried Krallert.,"Krallert, Wilfried.",1941,0,-,RM1,Probably in Copyright,Standard Access,Maps,11W47447P,,0
Maps X.4124.,MAPSX   4124 ,1,"Stadtplan von Alexandria, 1:15,000.",Germany. Luftwaffe,1940,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps X.3948.,MAPSX   3948 ,1,City of Lusaka.,Zambia.,1972,0,,RM1,Probably in Copyright,Standard Access,Maps,6W206170P,Partial,0
Maps X.3817.,MAPSX   3817 ,1,Einwanderer erster und zweiter Generation aus Mittel- un...,,1930,0,,RM1,Probably in Copyright,Standard Access,Maps,15R01093S,,0
maps x 3816,MAPSX   3816 ,1,White Immigrants,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps X.3344.,MAPSX   3344 ,1,Socijalistic_ka Federativna Republika Jugoslavija.,Geokarta (Firm),1966,0,,RM1,Probably in Copyright,Standard Access,Maps,16R01464S,,0
Maps X.3343.,MAPSX   3343 ,1,Socijalistic_ka Federativna Republika Jugoslavija.,Vojni geografski institut (Yugoslavia),1970,0,,RM1,Probably in Copyright,Standard Access,Maps,16R01464S,,0
Maps X.3259.,MAPSX   3259 ,1,"Aiyion, [Greece].",Greece. Hypourgeion oikismou kai anoikodome_seo_,1951,0,-,RM1,Probably in Copyright,Standard Access,Maps,09W12646P,Partial,0
Maps X.2894.,MAPSX   2894 ,1,"Vonitsa (Vonitsis kai Xiromerou), [Greece].",Greece. Hypourgeion oikismou kai anoikodome_seo_,1951,0,-,RM1,Probably in Copyright,Standard Access,Maps,09W12646P,Partial,0
Maps X.2782.,MAPSX   2782 ,1,Plan of Bangkok.,Thailand. Survey Department.,0,0,-,RM1,Unknown,Standard Access,Maps,12W68518P,Partial,0
Maps X.2781.,MAPSX   2781 ,1,The Shell road map of Thailand.,,0,0,-,RM1,Unknown,Standard Access,Maps,12W68518P,,0
Maps X.6757.,MAPSX   6757 ,1,"Guinee espagnole, renseignements militaires : dresse_e le",,1942,0,-,RM1,Probably in Copyright,Standard Access,Maps,09W10306P,Partial,0
Maps 67170.(2.),MAPS  67170 (      2 ),1,A street guide to the city of Lilongwe.,Malawi.,1979,0,,RM1,Probably in Copyright,Standard Access,Maps,6W206170P,Partial,0
Maps 67110.(2.),MAPS  67110 (      2 ),1,Geological map of Northern Rhodesia. Compiled in the Geolog,,1961,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.1841.,MAPSY   1841 ,1,"Tanganyika, Africa 1:250,000.",Tanganyika. Department of Surveys and Town Plannin,1951,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 66300.(2.),MAPS  66300 (      2 ),1,"Re_publique Gabonaise, carte au 1:200,000.",Institut ge_ographique national (France),1979,1983,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.1612.,MAPSY   1612 ,1,[A collection of tourist maps of Spain].,,1983,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.1590.,MAPSY   1590 ,1,[A collection of tourist maps of London and parts of London,,1954,0,-,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 66300.(2.),MAPS  66300 (      2 ),1,"Re_publique Gabonaise, carte au 1:200,000.",Institut ge_ographique national (France),1979,1980,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 66420.(17.),MAPS  66420 (     17 ),1,"East Africa 1: 250,000. A.M.S. Y501 (G. S. G. S. 8003). Sec",,1928,0,-,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.1481.,MAPSY   1481 ,1,"Burma, HIND/SEA/E/547.",Great Britain. Army. Indian Army. Headquarters ...,1944,0,,RM1,Probably in Copyright,Standard Access,Maps,,Unknown,0
Maps 66430.(98.),MAPS  66430 (     98 ),1,East Africa. Tanga. Reproduced from Tanganyika Survey Dept.,,1942,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 66800.(4.),MAPS  66800 (      4 ),1,[A collection of maps of Sudan].,,1959,0,,RM1,Probably in Copyright,Standard Access,Maps,5W131180P,,0
Maps 66800.(6.),MAPS  66800 (      6 ),1,Anglo-Egyptian Sudan / Survey Office.,Sudan. Mas_lah_at al-Misa_h_ah.,1956,1956,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 67075.(189.),MAPS  67075 (    189 ),1,Swaziland. D.O.S. (Misc) 408. First edition--D.O.S.,,1965,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 67080.(2.),MAPS  67080 (      2 ),1,"A Street Map of Lusaka. Scale 1 : 20,000 or 3.16 inches ...",,1958,0,,RM1,Probably in Copyright,Standard Access,Maps,6W206170P,Partial,0
Maps Y.417.,MAPSY    417 ,1,[Sudan].,Sudan. Mas_lah_at al-Misa_h_ah.,1955,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.415.,MAPSY    415 ,1,[Great Britain bombing maps].,Germany.,1941,0,,RM1,Probably in Copyright,Standard Access,Maps,5W132077P,Partial,0
Maps Y.388.,MAPSY    388 ,1,"[Egypt, Western Desert 1:25 000 to 1:100 000].",Germany. Heer. Afrikakorps.,1942,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.148,MAPSY    148 ,1,Stellungskarte Großbritannien 1:25000. Stand: 8.8. 1940.,Germany. Heer. Oberkommando.,1940,1940,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.101.,MAPSY    101 ,1,[Photographs from the exhibition 'William Roy 1726-1790: pi,,1977,1977,.,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps Y.49.,MAPSY     49 ,1,[A collection of maps of Kuwait].,,0,0,,RM1,Unknown,Standard Access,Maps,6W173307P,,0
Maps Y.23.,MAPSY     23 ,1,[A collection of maps of Sarawak].,,0,0,-,RM1,Unknown,Standard Access,Maps,11W29988P,Partial,0
Maps Y.19.,MAPSY     19 ,1,[A collection of maps of the British Virgin Islands].,,0,0,-,RM1,Unknown,Standard Access,Maps,09W10340P,,0
MAPSOS,MAPSOS,1,25in; 28; 12; ,E&W; Gloucestershire,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 21; 1; ,E&W; Wiltshire,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 15; 9;,E&W; Middlesex,0,1914,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 15; 9;,E&W; Middlesex,0,1914,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 25; 4;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 25; 4;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 25; 4;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 84; 3;,E&W; Hampshire,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 84; 3;,E&W; Hampshire,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 84; 3;,E&W; Hampshire,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 15; 9;,E&W; Middlesex,0,1914,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 25; 8;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 79; 12; ,E&W; Suffolk,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 23; 1-16;,E&W; Westmorland,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 23; 1-16;,E&W; Westmorland,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
Maps Crace Port.5.183,MAPSCRACEPORT      5     183 ,1,Strand Bridge,,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps 148.d.27,MAPS    148 D     27 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
Maps 148.e.4.(6.),MAPS    148 E      4 (      6 ),1,Crest of the Topographical and Statistical Depot,,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps 156.e.35,MAPS    156 E     35 ,1,Monumenta cartografica Africae et Aegyti,,0,0,3,RM1,Unknown,Standard Access,Maps,,Partial,0
maps 159,MAPS    159 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1906,,RM1,Unknown,Standard Access,Maps,,Unknown,0
maps 159,MAPS    159 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1906,,RM1,Unknown,Standard Access,Maps,,Full,0
maps 159,MAPS    159 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1906,,RM1,Unknown,Standard Access,Maps,,Partial,0
maps 159,MAPS    159 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1911,,RM1,Unknown,Standard Access,Maps,,Unknown,0
maps 159,MAPS    159 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1911,,RM1,Unknown,Standard Access,Maps,,Full,0
Maps CC.5.a.458.,MAPSCC      5 A    458 ,1,Tea revives the world /,"Gill, MacDonald,",1940,0,,RM1,Probably in Copyright,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 25; 8;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 25; 8;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 23; 1-16;,E&W; Westmorland,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 7; 4;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 7; 4;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 6; 4;,E&W; Middlesex,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 6; 4;,E&W; Middlesex,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; Rolleston;,E&W; Staffordshire,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; Rolleston;,E&W; Staffordshire,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; Rolleston;,E&W; Staffordshire,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 6; 4;,E&W; Middlesex,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
Maps 147.d.26.,MAPS    147 D     26 ,1,[[Twelve plates of national flags]],,0,0,,RM1,Unknown,Standard Access,Maps,6W184134P,Partial,0
Maps.147.d.26.(1),MAPS    147 D     26 (      1 ),1,Carte generale de toutes les cortes du monde,Halley,0,0,.,RM1,Unknown,Standard Access,Maps,,,0
Maps Crace Port.19.19.(2),MAPSCRACEPORT     19      19 (      2 ),1,Survey of London,1769,0,0,,RM1,Unknown,Standard Access,Maps,,,0
MAPSOS,MAPSOS,1,25in; Shipbourne;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; Shipbourne;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; Shipbourne;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 45; 7;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 45; 7;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 7; 4;,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; VII; 13;,I; Down,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; VII; 13;,I; Down,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; VII; 13;,I; Down,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 45; 7;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
maps 159,MAPS    159 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1911,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 21; 7;,I; Armagh,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 106; 12;,E&W; Lancashire,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
Maps O.S.,MAPSOS,1,Windsor collection,,0,0,-,RM1,Unknown,Standard Access,Maps,,Partial,0
Maps O.S.,MAPSOS,1,Windsor collection,,0,0,-,RM1,Unknown,Standard Access,Maps,,Unknown,0
Maps O.S.,MAPSOS,1,Windsor collection,,0,0,-,RM1,Unknown,Standard Access,Maps,,Full,0
Maps CC.5.a.424.,MAPSCC      5 A    424 ,1,[A collection of escape maps printed on tissue paper or ...,Great Britain.,1943,0,,RM1,Probably in Copyright,Standard Access,Maps,14R00695S,,0
Maps CC.5.a.424.,MAPSCC      5 A    424 ,1,[A collection of escape maps printed on tissue paper or clo,Great Britain. War Office.,1943,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps CC.5.a.422.,MAPSCC      5 A    422 ,1,[A collection of escape maps printed on tissue paper or ...,Great Britain.,1943,0,,RM1,Probably in Copyright,Standard Access,Maps,14R00695S,,0
MAPSOS,MAPSOS,1,25in; 106; 12;,E&W; Lancashire,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 72; 4;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 72; 4;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 106; 12;,E&W; Lancashire,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
Maps 59.e.17.,MAPS     59 E     17 ,1,Report of the Improvements and Town Planning Committee to t,City of London (England). Public Health Dept.,1944,0,-,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps CC.5.a.416.,MAPSCC      5 A    416 ,1,"Cruise deployment : roads, telephones, bases .",,1984,0,,RM1,Probably in Copyright,Standard Access,Maps,,,0
Maps 54.a.26/2,MAPS     54 A     26 /      2 ,1,Aquarelle preparatoire pour L'Ecosse,,0,0,-,RM1,Unknown,Standard Access,Maps,10W27566P,,0
Maps 50.(17.),MAPS     50 (     17 ),1,Breasted Ancient History Series. (Ancient Greece.--Greek an,,1931,0,-,RM1,Probably in Copyright,Standard Access,Maps,10W22368P,Full,0
MAPSOS,MAPSOS,1,25in; 1; 8;,E&W; Middlesex,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 1; 8;,E&W; Middlesex,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
Maps 47.d.53.,MAPS     47 D     53 ,1,Town Plan of Lagos ... up to date on 1st of October 1960...,,1960,0,,RM1,Probably in Copyright,Standard Access,Maps,5W160545P,,0
Maps 47.b.9.,MAPS     47 B      9 ,1,The Plebs Atlas. Containing 58 maps for the use of stude...,,1926,0,,RM1,Probably in Copyright,Standard Access,Maps,15R01093S,,0
Maps 47.a.50.,MAPS     47 A     50 ,1,Bacon's Atlas of London. Second edition.,,1963,0,,RM1,Probably in Copyright,Standard Access,Maps,15R00827S,,0
MAPSOS,MAPSOS,1,25in; 79; 12; ,E&W; Suffolk,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 79; 12; ,E&W; Suffolk,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 1; 12;,E&W; Middlesex,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 1; 12;,E&W; Middlesex,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 1; 12;,E&W; Middlesex,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 1; 8;,E&W; Middlesex,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 21; 7;,I; Armagh,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 10; 9;,E&W; Somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 10; 9;,E&W; Somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 37; 7;,E&W; Dorset,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 37; 7;,E&W; Dorset,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 37; 7;,E&W; Dorset,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 72; 4;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 21; 7;,I; Armagh,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 10; 9;,E&W; Somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 216; 7;,E&W; yorkshire,0,1908,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 216; 7;,E&W; yorkshire,0,1908,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 216; 7;,E&W; yorkshire,0,1908,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 62; 15;,E&W; Cornwall,0,0,-,RM1,Unknown,Standard Access,Maps,09W11076P,Full,0
MAPSOS,MAPSOS,1,25in; 62; 15;,E&W; Cornwall,0,0,-,RM1,Unknown,Standard Access,Maps,09W11076P,Partial,0
MAPSOS,MAPSOS,1,25in; 60; 16;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,0
MAPSOS,MAPSOS,1,25in; 60; 16;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,0
MAPSOS,MAPSOS,1,25in; 60; 16;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Full,0
MAPSOS,MAPSOS,1,25in; 62; 15;,E&W; Cornwall,0,0,-,RM1,Unknown,Standard Access,Maps,09W11076P,Unknown,0
Maps DMO 1/17,MAPSDMO      1 /     17 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps DMO/4/19,MAPSDMO/      4 /     19 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps DMO/5/4,MAPSDMO/      5 /      4 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps Maps OSD 96,MAPSMAPSOSD     96 ,1,,-,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps Maps OSD 94,MAPSMAPSOSD     94 ,1,,-,0,0,,RM1,Unknown,Standard Access,Maps,,,0
Maps Maps OSD 80,MAPSMAPSOSD     80 ,1,,-,0,0,,RM1,Unknown,Standard Access,Maps,,,0
