Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
MSS/Additional/73238,MSS/ADDITIONAL/  73238 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W09042P,,0
MSS/Additional/73240,MSS/ADDITIONAL/  73240 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W23974P,,0
MSS/Additional/73249 A,MSS/ADDITIONAL/  73249 A,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W16355P,,0
MSS/Additional/73249 B,MSS/ADDITIONAL/  73249 B,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W16355P,,0
MSS/Additional/73333 B,MSS/ADDITIONAL/  73333 B,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W33963P,,0
MSS/Additional/73353 F,MSS/ADDITIONAL/  73353 F,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/73369 F,MSS/ADDITIONAL/  73369 F,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W33963P,,0
MSS/Additional/73397,MSS/ADDITIONAL/  73397 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W18921P,,0
add ms 46912 S (cf),ADDMS  46912 S(CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/74251 A,MSS/ADDITIONAL/  74251 A,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W52277P,,0
MSS/Additional/74251 B,MSS/ADDITIONAL/  74251 B,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W52277P,,0
Add MS 46803,ADDMS  46803 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/74377,MSS/ADDITIONAL/  74377 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/75569,MSS/ADDITIONAL/  75569 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W65707P,,0
MSS/Additional/75610,MSS/ADDITIONAL/  75610 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W36718P,,0
MSS/Additional/75611,MSS/ADDITIONAL/  75611 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W47426P,,0
MSS/Additional/75612,MSS/ADDITIONAL/  75612 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W55770P,,0
MSS/Additional/75613,MSS/ADDITIONAL/  75613 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W55770P,,0
MSS/Additional/75615,MSS/ADDITIONAL/  75615 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W64845P,,0
MSS/Additional/75747,MSS/ADDITIONAL/  75747 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W14627P,,0
MSS/Additional/75754,MSS/ADDITIONAL/  75754 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W17978P,,0
MSS/Additional/75755,MSS/ADDITIONAL/  75755 ,1,No Title Entered,No Author Entered,0,0,?,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/75908,MSS/ADDITIONAL/  75908 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W17039P,,0
MSS/Additional/75961,MSS/ADDITIONAL/  75961 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11P25651P,,0
MSS/Additional/75964,MSS/ADDITIONAL/  75964 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W51364P,,0
MSS/Additional/75977,MSS/ADDITIONAL/  75977 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W16687P,,0
MSS/Additional/75978,MSS/ADDITIONAL/  75978 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W09227P,,0
Add MS 46798,ADDMS  46798 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/75398,MSS/ADDITIONAL/  75398 ,1,Althorp Papers,Duchess of Marlborough,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/75397,MSS/ADDITIONAL/  75397 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W14274P,,0
MSS/Additional/75382 B,MSS/ADDITIONAL/  75382 B,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W24689P,,0
MSS/Additional/74586 B,MSS/ADDITIONAL/  74586 B,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W31170P,,0
MSS/Additional/74415,MSS/ADDITIONAL/  74415 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/74509,MSS/ADDITIONAL/  74509 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W19773P,,0
MSS/Additional/74574,MSS/ADDITIONAL/  74574 ,1,$646a - RESTRICTED,R019,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
Add MS 46801,ADDMS  46801 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/74586 (ii),MSS/ADDITIONAL/  74586 (II),1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W31170P,,0
MSS/Additional/74586 A (pt i),MSS/ADDITIONAL/  74586 A(PTI),1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W31170P,,0
MSS/Additional/74741a,MSS/ADDITIONAL/  74741 A,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/75382 A,MSS/ADDITIONAL/  75382 A,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W24689P,,0
MSS/Additional/74750,MSS/ADDITIONAL/  74750 ,1,No Title Entered,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,09W07752P,,0
MSS/Additional/74757,MSS/ADDITIONAL/  74757 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/74771 A,MSS/ADDITIONAL/  74771 A,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W65788P,,0
MSS/Additional/74953,MSS/ADDITIONAL/  74953 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/74997,MSS/ADDITIONAL/  74997 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W47302P,,0
MSS/Additional/75283,MSS/ADDITIONAL/  75283 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W18290P,,0
MSS/Additional/78629 A,MSS/ADDITIONAL/  78629 A,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W14308P,,0
MSS/Additional/78632,MSS/ADDITIONAL/  78632 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W32894P,,0
add ms 46699,ADDMS  46699 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81535,MSS/ADDITIONAL/  81535 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81539,MSS/ADDITIONAL/  81539 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81624,MSS/ADDITIONAL/  81624 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81628,MSS/ADDITIONAL/  81628 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W10798P,,0
MSS/Additional/81637,MSS/ADDITIONAL/  81637 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W42697P,,0
MSS/Additional/81638,MSS/ADDITIONAL/  81638 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W42697P,,0
MSS/Additional/81641,MSS/ADDITIONAL/  81641 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W14740P,,0
MSS/Additional/81674,MSS/ADDITIONAL/  81674 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W48234P,,0
MSS/Additional/81707,MSS/ADDITIONAL/  81707 ,1,No Title Entered,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,09W07868P,,0
MSS/Additional/81708,MSS/ADDITIONAL/  81708 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W21066P,,0
MSS/Additional/81723,MSS/ADDITIONAL/  81723 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W09043P,,0
MSS/Additional/81728,MSS/ADDITIONAL/  81728 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W69767P,,0
MSS/Additional/81732,MSS/ADDITIONAL/  81732 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W67528P,,0
MSS/Additional/81735,MSS/ADDITIONAL/  81735 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W08063P,,0
MSS/Additional/81753,MSS/ADDITIONAL/  81753 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W51026P,,0
MSS/Additional/81755 A,MSS/ADDITIONAL/  81755 A,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W58632P,,0
MSS/Additional/81536,MSS/ADDITIONAL/  81536 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81534,MSS/ADDITIONAL/  81534 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46687.11,ADDMS  46687      11 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81533,MSS/ADDITIONAL/  81533 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81343,MSS/ADDITIONAL/  81343 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W61821P,,0
MSS/Additional/81426,MSS/ADDITIONAL/  81426 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81463,MSS/ADDITIONAL/  81463 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W19275P,,0
MSS/Additional/81465,MSS/ADDITIONAL/  81465 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W69408P,,0
add ms 46005,ADDMS  46005 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46000,ADDMS  46000 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 45999,ADDMS  45999 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 45998,ADDMS  45998 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81526,MSS/ADDITIONAL/  81526 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81527,MSS/ADDITIONAL/  81527 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81528,MSS/ADDITIONAL/  81528 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81529,MSS/ADDITIONAL/  81529 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81530,MSS/ADDITIONAL/  81530 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81531,MSS/ADDITIONAL/  81531 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81532,MSS/ADDITIONAL/  81532 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81785,MSS/ADDITIONAL/  81785 ,1,No Title Entered,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81798,MSS/ADDITIONAL/  81798 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W16667P,,0
MSS/Additional/81822,MSS/ADDITIONAL/  81822 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W69741P,,0
MSS/Additional/81895,MSS/ADDITIONAL/  81895 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W15245P,,0
MSS/Additional/82485 J,MSS/ADDITIONAL/  82485 J,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 K,MSS/ADDITIONAL/  82485 K,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 L,MSS/ADDITIONAL/  82485 L,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82496,MSS/ADDITIONAL/  82496 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82921E,MSS/ADDITIONAL/  82921 E,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82931,MSS/ADDITIONAL/  82931 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82933,MSS/ADDITIONAL/  82933 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82945,MSS/ADDITIONAL/  82945 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82947,MSS/ADDITIONAL/  82947 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82949,MSS/ADDITIONAL/  82949 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82956,MSS/ADDITIONAL/  82956 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82958,MSS/ADDITIONAL/  82958 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82959,MSS/ADDITIONAL/  82959 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/83047,MSS/ADDITIONAL/  83047 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W18313P,,0
Add Ms 45983,ADDMS  45983 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 I,MSS/ADDITIONAL/  82485 I,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 H,MSS/ADDITIONAL/  82485 H,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 G,MSS/ADDITIONAL/  82485 G,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82479,MSS/ADDITIONAL/  82479 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81943,MSS/ADDITIONAL/  81943 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W15245P,,0
MSS/Additional/81973,MSS/ADDITIONAL/  81973 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W23115P,,0
add ms 45997,ADDMS  45997 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 45989(cf),ADDMS  45989 (CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82391,MSS/ADDITIONAL/  82391 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82451,MSS/ADDITIONAL/  82451 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W16849P,,0
MSS/Additional/82480,MSS/ADDITIONAL/  82480 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 F,MSS/ADDITIONAL/  82485 F,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82484,MSS/ADDITIONAL/  82484 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 A,MSS/ADDITIONAL/  82485 A,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 B,MSS/ADDITIONAL/  82485 B,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 C,MSS/ADDITIONAL/  82485 C,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 D,MSS/ADDITIONAL/  82485 D,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/82485 E,MSS/ADDITIONAL/  82485 E,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81340,MSS/ADDITIONAL/  81340 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W09773P,,0
MSS/Additional/81315,MSS/ADDITIONAL/  81315 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81314,MSS/ADDITIONAL/  81314 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/80168,MSS/ADDITIONAL/  80168 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W18377P,,0
MSS/Additional/78795,MSS/ADDITIONAL/  78795 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/78800,MSS/ADDITIONAL/  78800 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W35290P,,0
MSS/Additional/78825,MSS/ADDITIONAL/  78825 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W47302P,,0
MSS/Additional/78826,MSS/ADDITIONAL/  78826 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W47302P,,0
MSS/Additional/78838,MSS/ADDITIONAL/  78838 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W60405P,,0
MSS/Additional/78839 B,MSS/ADDITIONAL/  78839 B,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W60405P,,0
MSS/Additional/78906,MSS/ADDITIONAL/  78906 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W39533P,,0
MSS/Additional/78917,MSS/ADDITIONAL/  78917 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/78919,MSS/ADDITIONAL/  78919 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W19944P,,0
MSS/Additional/78937,MSS/ADDITIONAL/  78937 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11M05864P,,0
MSS/Additional/79524,MSS/ADDITIONAL/  79524 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W22669P,,0
MSS/Additional/79532 D,MSS/ADDITIONAL/  79532 D,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W45829P,,0
MSS/Additional/79701,MSS/ADDITIONAL/  79701 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W44652P,,0
Add ms 46187 B,ADDMS  46187 B,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46186 B,ADDMS  46186 B,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46256,ADDMS  46256 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
add ms 46257,ADDMS  46257 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
MSS/Additional/78766,MSS/ADDITIONAL/  78766 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W10195P,,0
add ms 46436,ADDMS  46436 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/78648,MSS/ADDITIONAL/  78648 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W19059P,,0
MSS/Additional/78651,MSS/ADDITIONAL/  78651 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W47715P,,0
MSS/Additional/78680,MSS/ADDITIONAL/  78680 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W22050P,,0
add ms 46612 (ff 101-235 ),ADDMS  46612 (FF    101 -    235 ),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
ADD MS 46479,ADDMS  46479 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46439,ADDMS  46439 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46435,ADDMS  46435 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/78763,MSS/ADDITIONAL/  78763 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W15947P,,0
add ms 46359 A,ADDMS  46359 A,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46345,ADDMS  46345 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46259,ADDMS  46259 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/78689,MSS/ADDITIONAL/  78689 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W62924P,,0
MSS/Additional/78759,MSS/ADDITIONAL/  78759 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/78761,MSS/ADDITIONAL/  78761 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/79730,MSS/ADDITIONAL/  79730 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W44652P,,0
MSS/Additional/80170 A,MSS/ADDITIONAL/  80170 A,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81310,MSS/ADDITIONAL/  81310 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W08457P,,0
MSS/Additional/80475 B,MSS/ADDITIONAL/  80475 B,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W33212P,,0
MSS/Additional/80963,MSS/ADDITIONAL/  80963 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W09341P,,0
MSS/Additional/80964,MSS/ADDITIONAL/  80964 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W09341P,,0
MSS/Additional/80965,MSS/ADDITIONAL/  80965 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W09342P,,0
MSS/Additional/81081,MSS/ADDITIONAL/  81081 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46120 (cf),ADDMS  46120 (CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
ADD MS 46118,ADDMS  46118 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46113,ADDMS  46113 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46099,ADDMS  46099 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46098,ADDMS  46098 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 46097,ADDMS  46097 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/81306,MSS/ADDITIONAL/  81306 ,1,No Title Entered,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,09W07893P,,0
